"","X","Address","lon","lat","AddressTrimmed"
"6183",91,"Etampes/Guinette, Île-de-France, 91150  ",2.16142,48.434416,"Etampes/Guinette, Île-de-France, 91150  "
"6184",93,"Boutervilliers, Île-de-France, 91150  ",2.056351,48.452677,"Boutervilliers, Île-de-France, 91150  "
"6185",95,"Saint Samson De La Roque, Normandy, 27680  ",0.4323117,49.430545,"Saint Samson De La Roque, Normandy, 27680  "
"6186",97,"Rouvres En Plaine, Bourgogne Franche-Comté, 21110  ",5.14569,47.236326,"Rouvres En Plaine, Bourgogne Franche-Comté, 21110  "
"6187",99,"Saint Jean De Losne, Bourgogne Franche-Comté, 21170  ",5.262806,47.102266,"Saint Jean De Losne, Bourgogne Franche-Comté, 21170  "
"6188",101,"Lure, Bourgogne-Franche-Comté, 4230  ",6.494274,47.686417,"Lure, Bourgogne-Franche-Comté, 4230  "
"6189",103,"Bleone, 4420 View ListingClick To Load More Results Find A Church By NameChurch name:Enter any location:Search Now Featured AdvertisersCBD Superstore > use code 'CatholicLife' -->",6.279031,44.147233,"Bleone, 4420 "
"6190",5,"Ubaye, 4850  ",6.7708138,44.4061889,"Ubaye, 4850  "
"6191",9,"Verdon,   ",6.3788372,43.7613593,"Verdon,   "
"6192",11,"Verdon, 4260  ",6.642433,44.2630326,"Verdon, 4260  "
"6193",13,"Ubaye,   ",7.2074318,44.421967,"Ubaye,   "
"6194",15,"Vaire Et Var, 4320  ",-1.756478,46.602207,"Vaire Et Var, 4320  "
"6195",17,"Verdon,   ",6.3788372,43.7613593,"Verdon,   "
"6196",19,"Ubaye,   ",7.2074318,44.421967,"Ubaye,   "
"6197",21,"Lure,   ",6.494274,47.686417,"Lure,   "
"6198",23,"Bleone,   ",6.279031,44.147233,"Bleone,   "
"6199",25,"Ubaye,   ",7.2074318,44.421967,"Ubaye,   "
"6200",27,"Verdon, 4330  ",6.365157,43.9569967,"Verdon, 4330  "
"6201",29,"Vaire Et Var, 4240  ",-1.756478,46.602207,"Vaire Et Var, 4240  "
"6202",31,"Verdon, 4260  ",6.642433,44.2630326,"Verdon, 4260  "
"6203",33,"Ubaye, 4400  ",6.6210611,44.3961659,"Ubaye, 4400  "
"6204",35,"Verdon,   ",6.3788372,43.7613593,"Verdon,   "
"6205",37,"Bleone, 4140  ",6.279031,44.147233,"Bleone, 4140  "
"6206",39,"Gap,   ",6.079758,44.559638,"Gap,   "
"6207",41,"Le Plessis Trevise, Île-de-France, 94420  ",2.573903,48.808589,"Le Plessis Trevise, Île-de-France, 94420  "
"6208",43,"Le Perreux sur Marne, Île-de-France, 94170  ",2.5035059,48.840305,"Le Perreux sur Marne, Île-de-France, 94170  "
"6209",45,"Ivry sur Seine, Île-de-France, 94200  ",2.3911679,48.8099767,"Ivry sur Seine, Île-de-France, 94200  "
"6210",47,"Saint Lo, Normandie, 50002  ",-1.1131279,49.1198819,"Saint Lo, Normandie, 50002  "
"6211",49,"Agneaux, Normandy, 50180  ",-1.1131279,49.1198819,"Agneaux, Normandy, 50180  "
"6212",51,"Darnieulles, Alsace-Champagne-Ardenne-Lorraine, 88390  ",6.349128,48.199109,"Darnieulles, Alsace-Champagne-Ardenne-Lorraine, 88390  "
"6213",53,"Pierre Buffiere, Aquitaine-Limousin-Poitou-Charentes, 87260  ",1.35807,45.695309,"Pierre Buffiere, Aquitaine-Limousin-Poitou-Charentes, 87260  "
"6214",55,"Le Peage de Roussillon, 38550  ",4.796849,45.371339,"Le Peage de Roussillon, 38550  "
"6215",57,"Nogent le Rotrou, Centre-Val de Loire, 28400  ",0.8217759,48.321762,"Nogent le Rotrou, Centre-Val de Loire, 28400  "
"6216",59,"La Bazoche Gouet, Centre-Val de Loire, 28330  ",0.97959,48.137859,"La Bazoche Gouet, Centre-Val de Loire, 28330  "
"6217",61,"Chalons en Champagne, Alsace-Champagne-Ardenne-Lorraine, 51000  ",4.363073,48.956682,"Chalons en Champagne, Alsace-Champagne-Ardenne-Lorraine, 51000  "
"6218",63,"Valenciennes, Nord-Pas-de-Calais Picardie, 59300  ",3.518332,50.357113,"Valenciennes, Nord-Pas-de-Calais Picardie, 59300  "
"6219",65,"Grayan Et L'Hopital, 33590  ",-1.084976,45.444897,"Grayan Et L'Hopital, 33590  "
"6220",67,"Sendets, Aquitaine-Limousin-Poitou-Charentes, 33690  ",-0.0880399,44.422564,"Sendets, Aquitaine-Limousin-Poitou-Charentes, 33690  "
"6221",69,"Bazas, Aquitaine-Limousin-Poitou-Charentes, 33430  ",-0.211464,44.430624,"Bazas, Aquitaine-Limousin-Poitou-Charentes, 33430  "
"6222",71,"Libourne, Aquitaine-Limousin-Poitou-Charentes, 33500  ",-0.243985,44.912998,"Libourne, Aquitaine-Limousin-Poitou-Charentes, 33500  "
"6223",73,"Lagnieu, Auvergne-Rhône-Alpes, 1150  ",5.3486269,45.903996,"Lagnieu, Auvergne-Rhône-Alpes, 1150  "
"6224",75,"Saint Jean Le Vieux, Aquitaine-Limousin-Poitou-Charentes, 1640  ",-1.194221,43.165286,"Saint Jean Le Vieux, Aquitaine-Limousin-Poitou-Charentes, 1640  "
"6225",77,"Belley, Auvergne-Rhône-Alpes, 1300  ",5.686346,45.76096,"Belley, Auvergne-Rhône-Alpes, 1300  "
"6226",79,"Chaumont En Vexin, Nord-Pas-de-Calais Picardie, 60240  ",1.882324,49.2621619,"Chaumont En Vexin, Nord-Pas-de-Calais Picardie, 60240  "
"6227",81,"Breteuil, Nord-Pas-de-Calais-Picardie, 60120  ",2.29562,49.6340519,"Breteuil, Nord-Pas-de-Calais-Picardie, 60120  "
"6228",83,"Amy, Nord-Pas-de-Calais-Picardie, 60310  ",2.824834,49.655063,"Amy, Nord-Pas-de-Calais-Picardie, 60310  "
"6229",85,"Beauvais, Nord-Pas-de-Calais-Picardie, 60000  ",2.0807123,49.4295387,"Beauvais, Nord-Pas-de-Calais-Picardie, 60000  "
"6230",87,"Grez, Nord-Pas-de-Calais-Picardie, 60210  ",1.978213,49.639589,"Grez, Nord-Pas-de-Calais-Picardie, 60210  "
"6231",89,"Pau, Aquitaine-Limousin-Poitou-Charentes, 64000  ",-0.3465971,43.3192848,"Pau, Aquitaine-Limousin-Poitou-Charentes, 64000  "
"6232",91,"Oregue, Aquitaine-Limousin-Poitou-Charentes, 64120  ",-1.134723,43.394478,"Oregue, Aquitaine-Limousin-Poitou-Charentes, 64120  "
"6233",93,"Iholdy, Aquitaine-Limousin-Poitou-Charentes, 64640  ",-1.180601,43.281442,"Iholdy, Aquitaine-Limousin-Poitou-Charentes, 64640  "
"6234",95,"Mauleon, Aquitaine-Limousin-Poitou-Charentes, 64130  ",-0.8895,43.220131,"Mauleon, Aquitaine-Limousin-Poitou-Charentes, 64130  "
"6235",97,"Garlin, Aquitaine-Limousin-Poitou-Charentes, 64330  ",-0.27164,43.561399,"Garlin, Aquitaine-Limousin-Poitou-Charentes, 64330  "
"6236",99,"Puyoo, Aquitaine-Limousin-Poitou-Charentes, 64270  ",-0.911905,43.525238,"Puyoo, Aquitaine-Limousin-Poitou-Charentes, 64270  "
"6237",101,"Gurmencon, Aquitaine-Limousin-Poitou-Charentes, 64400  ",-0.595406,43.155258,"Gurmencon, Aquitaine-Limousin-Poitou-Charentes, 64400  "
"6238",103,"Pardies, Aquitaine-Limousin-Poitou-Charentes, 64150 View ListingClick To Load More Results Find A Church By NameChurch name:Enter any location:Search Now Featured AdvertisersCBD Superstore > use code 'CatholicLife' -->",-0.586227,43.36779,"Pardies, Aquitaine-Limousin-Poitou-Charentes, 64150 "
"6239",5,"Hasparren, Aquitaine-Limousin-Poitou-Charentes, 64240  ",-1.30525,43.383952,"Hasparren, Aquitaine-Limousin-Poitou-Charentes, 64240  "
"6240",7,"Domezain Berraute, Aquitaine-Limousin-Poitou-Charentes, 64120  ",-0.965706,43.326329,"Domezain Berraute, Aquitaine-Limousin-Poitou-Charentes, 64120  "
"6241",9,"Caen, Normandy, 14000  ",-0.3796444,49.1923387,"Caen, Normandy, 14000  "
"6242",11,"Argences, Normandy, 14370  ",-0.15873,49.130479,"Argences, Normandy, 14370  "
"6243",13,"Montpont En Bresse, Bourgogne-Franche-Comté, 71470  ",5.163385,46.555134,"Montpont En Bresse, Bourgogne-Franche-Comté, 71470  "
"6244",15,"Verdun S/Le Doubs, Bourgogne Franche-Comté, 71350  ",5.022513,46.898833,"Verdun S/Le Doubs, Bourgogne Franche-Comté, 71350  "
"6245",17,"Mirande, 32300  ",0.403639,43.516823,"Mirande, 32300  "
"6246",19,"Lumbroi, Nord-Pas-de-Calais Picardie, 62380  ",2.111489,50.7069959,"Lumbroi, Nord-Pas-de-Calais Picardie, 62380  "
"6247",21,"Arras, Nord-Pas-de-Calais-Picardie, 62000  ",2.7451657,50.2900519,"Arras, Nord-Pas-de-Calais-Picardie, 62000  "
"6248",23,"Berck sur Mer, 62600  ",1.591865,50.408188,"Berck sur Mer, 62600  "
"6249",25,"Houdain, Nord-Pas-de-Calais Picardie, 62150  ",2.539116,50.454039,"Houdain, Nord-Pas-de-Calais Picardie, 62150  "
"6250",27,"Boulogne Sur Mer, Nord-Pas-de-Calais-Picardie, 62200  ",1.613334,50.725231,"Boulogne Sur Mer, Nord-Pas-de-Calais-Picardie, 62200  "
"6251",29,"Douvaine, Auvergne-Rhône-Alpes, 74140  ",6.299197,46.3048689,"Douvaine, Auvergne-Rhône-Alpes, 74140  "
"6252",31,"Juigne sur Loire, Pays de la Loire, 49610  ",-0.475903,47.40787,"Juigne sur Loire, Pays de la Loire, 49610  "
"6253",33,"Amiens, Nord-Pas-de-Calais-Picardie, 80000  ",2.2752772,49.89905,"Amiens, Nord-Pas-de-Calais-Picardie, 80000  "
"6254",35,"Albi, Languedoc-Roussillon-Midi-Pyrénées, 81000  ",2.1486413,43.9250853,"Albi, Languedoc-Roussillon-Midi-Pyrénées, 81000  "
"6255",37,"La Couronne, 13500  ",5.0564433,43.336698,"La Couronne, 13500  "
"6256",39,"Aix En Provence, 13100  ",5.509247,43.5338335,"Aix En Provence, 13100  "
"6257",41,"Mezin, Aquitaine-Limousin-Poitou-Charentes, 47170  ",0.25648,44.056192,"Mezin, Aquitaine-Limousin-Poitou-Charentes, 47170  "
"6258",43,"Velizy Villacoublay, Île-de-France, 78140  ",2.1985306,48.7836284,"Velizy Villacoublay, Île-de-France, 78140  "
"6259",45,"Vezelay, Bourgogne-Franche-Comté, 89450  ",3.746143,47.465674,"Vezelay, Bourgogne-Franche-Comté, 89450  "
"6260",47,"Lyon 5, Auvergne-Rhône-Alpes, 69005  ",4.7990749,45.7582622,"Lyon 5, Auvergne-Rhône-Alpes, 69005  "
"6261",49,"Paris, Île-de-France, 75015  ",2.2927665,48.8421616,"Paris, Île-de-France, 75015  "
"6262",51,"Mirande, 32300  ",0.403639,43.516823,"Mirande, 32300  "
"6263",53,"Forges Les Eaux, Normandie, 76440  ",1.545886,49.613311,"Forges Les Eaux, Normandie, 76440  "
"6264",55,"Tucquegnieux, Alsace-Champagne-Ardenne-Lorraine, 54 640  ",5.899536,49.3108549,"Tucquegnieux, Alsace-Champagne-Ardenne-Lorraine, 54 640  "
"6265",57,"Chambray Les Tours, Centre-Val de Loire, 37170  ",0.7013087,47.3376625,"Chambray Les Tours, Centre-Val de Loire, 37170  "
"6266",59,"Saint Max, Alsace-Champagne-Ardenne-Lorraine, 54 130  ",6.2064199,48.705512,"Saint Max, Alsace-Champagne-Ardenne-Lorraine, 54 130  "
"6267",63,"Grenoble, Auvergne-Rhône-Alpes, 38000  ",5.7165413,45.1894298,"Grenoble, Auvergne-Rhône-Alpes, 38000  "
"6268",65,"Avignon, 84000  ",4.8209596,43.9470042,"Avignon, 84000  "
"6269",67,"Robecq, Nord-Pas-de-Calais Picardie, 62350  ",2.563854,50.59489,"Robecq, Nord-Pas-de-Calais Picardie, 62350  "
"6270",69,"Vernantes, Pays de la Loire, 49390  ",0.05309,47.393765,"Vernantes, Pays de la Loire, 49390  "
"6271",71,"Tarare, Auvergne-Rhône-Alpes, 69170  ",4.433425,45.89676,"Tarare, Auvergne-Rhône-Alpes, 69170  "
"6272",73,"Auby, Nord-Pas-de-Calais-Picardie, 59950  ",3.057121,50.4165948,"Auby, Nord-Pas-de-Calais-Picardie, 59950  "
"6273",75,"Baillargues, Languedoc-Roussillon-Midi-Pyrénées, 34670  ",4.0010727,43.6589963,"Baillargues, Languedoc-Roussillon-Midi-Pyrénées, 34670  "
"6274",77,"Largentiere, 7110  ",4.29251,44.541555,"Largentiere, 7110  "
"6275",79,"Vignot, 55200  ",5.608493,48.774047,"Vignot, 55200  "
"6276",81,"Cleguerec, Brittany, 56480  ",-3.0693609,48.124639,"Cleguerec, Brittany, 56480  "
"6277",83,"Lanester, Bretagne, 56600  ",-3.347354,47.763494,"Lanester, Bretagne, 56600  "
"6278",85,"Allex, Auvergne-Rhône-Alpes, France  ",4.9154479,44.765074,"Allex, Auvergne-Rhône-Alpes, France  "
"6279",87,"Saint Uze, Auvergne-Rhône-Alpes, 26240  ",4.862374,45.184146,"Saint Uze, Auvergne-Rhône-Alpes, 26240  "
"6280",89,"Montelimar, Auvergne-Rhône-Alpes, 26200  ",4.749496,44.556944,"Montelimar, Auvergne-Rhône-Alpes, 26200  "
"6281",91,"Buis Les Baronnies, Auvergne-Rhône-Alpes, 26170  ",5.2708313,44.2743691,"Buis Les Baronnies, Auvergne-Rhône-Alpes, 26170  "
"6282",93,"Toulouse, Languedoc-Roussillon-Midi-Pyrénées, 31400  ",1.4414303,43.5890967,"Toulouse, Languedoc-Roussillon-Midi-Pyrénées, 31400  "
"6283",95,"Haguenau, Alsace-Champagne-Ardenne-Lorraine, France  ",7.79125,48.813288,"Haguenau, Alsace-Champagne-Ardenne-Lorraine, France  "
"6284",97,"Colmar, Alsace-Champagne-Ardenne-Lorraine, 68000  ",7.3704603,48.0927988,"Colmar, Alsace-Champagne-Ardenne-Lorraine, 68000  "
"6285",99,"Aurillac, Auvergne-Rhône-Alpes, 15000  ",2.4307539,44.9275602,"Aurillac, Auvergne-Rhône-Alpes, 15000  "
"6286",101,"Montrond Les Brains, 42210  ",4.231436,45.644418,"Montrond Les Brains, 42210  "
"6287",103,"Aulnay S/Bois, 93600 View ListingClick To Load More Results Find A Church By NameChurch name:Enter any location:Search Now Featured AdvertisersCBD Superstore > use code 'CatholicLife' -->",-0.346393,46.019992,"Aulnay S/Bois, 93600 "
"6288",5,"Livry Gargan, Île-de-France, 93190  ",2.5244968,48.9179207,"Livry Gargan, Île-de-France, 93190  "
"6289",7,"Villepinte, Île-de-France, 93420  ",2.5393855,48.9579323,"Villepinte, Île-de-France, 93420  "
"6290",9,"Plouguenast, Bretagne, 22150  ",-2.703433,48.280292,"Plouguenast, Bretagne, 22150  "
"6291",11,"Lehon, Bretagne, 22100  ",-2.03902,48.4422939,"Lehon, Bretagne, 22100  "
"6292",13,"Le Houlme, 76770  ",1.036864,49.510119,"Le Houlme, 76770  "
"6293",15,"Rennes, Bretagne, 35200  ",-1.6654261,48.0906507,"Rennes, Bretagne, 35200  "
"6294",17,"Reims, Alsace-Champagne-Ardenne-Lorraine, 51100  ",4.0346212,49.2442751,"Reims, Alsace-Champagne-Ardenne-Lorraine, 51100  "
"6295",19,"Vaureal, Île-de-France, 95490  ",2.023163,49.029373,"Vaureal, Île-de-France, 95490  "
"6296",21,"Enghien Les Bains, Île-de-France, 95880  ",2.3034849,48.9708759,"Enghien Les Bains, Île-de-France, 95880  "
"6297",23,"Perpignan, Languedoc-Roussillon Midi-Pyrénées, 66000  ",2.8876436,42.7201813,"Perpignan, Languedoc-Roussillon Midi-Pyrénées, 66000  "
"6298",25,"Cannes, 6400  ",7.017369,43.552847,"Cannes, 6400  "
"6299",27,"Nice, 6300  ",7.2922646,43.706449,"Nice, 6300  "
"6300",29,"Antibes, 6600  ",7.125102,43.580418,"Antibes, 6600  "
"6301",31,"Beausoleil, 6240  ",7.423019,43.741767,"Beausoleil, 6240  "
"6302",33,"Nevers, Bourgogne Franche-Comté, 58000  ",3.1566398,47.0056956,"Nevers, Bourgogne Franche-Comté, 58000  "
"6303",35,"Saint Nazaire, Pays de la Loire, 44 600  ",-2.213848,47.2734979,"Saint Nazaire, Pays de la Loire, 44 600  "
"6304",37,"Isse, Pays de la Loire, 44 250  ",-1.450933,47.62348,"Isse, Pays de la Loire, 44 250  "
"6305",39,"Clamart, Île-de-France, 92140  ",2.2551675,48.7925931,"Clamart, Île-de-France, 92140  "
"6306",41,"Asnieres, Normandy, 92600  ",2.2855359,48.9055992,"Asnieres, Normandy, 92600  "
"6307",43,"Rueil Malmaison, Île-de-France, 92500  ",2.1771764,48.8695678,"Rueil Malmaison, Île-de-France, 92500  "
"6308",45,"Villeneuve La Garenne, Île-de-France, 92390  ",2.325598,48.9346952,"Villeneuve La Garenne, Île-de-France, 92390  "
"6309",47,"Nanterre, Île-de-France, 92000  ",2.2071125,48.8941822,"Nanterre, Île-de-France, 92000  "
"6310",49,"Nancy, Alsace-Champagne-Ardenne-Lorraine, 54000  ",6.1737197,48.6896459,"Nancy, Alsace-Champagne-Ardenne-Lorraine, 54000  "
"6311",51,"Castries, Languedoc-Roussillon-Midi-Pyrénées, 34160  ",3.985579,43.677589,"Castries, Languedoc-Roussillon-Midi-Pyrénées, 34160  "
"6312",53,"Beziers, Languedoc-Roussillon-Midi-Pyrénées, 34500  ",3.2580466,43.3366088,"Beziers, Languedoc-Roussillon-Midi-Pyrénées, 34500  "
"6313",55,"Marseille, 13006  ",5.3808683,43.2875818,"Marseille, 13006  "
"6314",57,"Aygalades, 13015  ",5.3711995,43.3568891,"Aygalades, 13015  "
"6315",59,"Nieul Le Dolent, 85430  ",-1.508986,46.574025,"Nieul Le Dolent, 85430  "
"6316",61,"Le Boupere, Pays de la Loire, 85510  ",-0.926723,46.794454,"Le Boupere, Pays de la Loire, 85510  "
"6317",63,"Chalus, Aquitaine-Limousin-Poitou-Charentes, 87230  ",0.979809,45.649832,"Chalus, Aquitaine-Limousin-Poitou-Charentes, 87230  "
"6318",65,"Seclin, Nord-Pas-de-Calais Picardie, 59 113  ",3.0290699,50.5467501,"Seclin, Nord-Pas-de-Calais Picardie, 59 113  "
"6319",67,"Lille, Nord-Pas-de-Calais Picardie, France  ",3.057256,50.62925,"Lille, Nord-Pas-de-Calais Picardie, France  "
"6320",69,"Mamers, Pays de la Loire, 72600  ",0.36733,48.347607,"Mamers, Pays de la Loire, 72600  "
"6321",71,"Le Havre, Normandie, 76600  ",0.1639479,49.476996,"Le Havre, Normandie, 76600  "
"6322",73,"Haguenau, 67500  ",7.79125,48.813288,"Haguenau, 67500  "
"6323",75,"Strasbourg, Alsace-Champagne-Ardenne-Lorraine, 67200  ",7.7170649,48.586322,"Strasbourg, Alsace-Champagne-Ardenne-Lorraine, 67200  "
"6324",77,"Colmar, Alsace-Champagne-Ardenne-Lorraine, 68000  ",7.3704603,48.0927988,"Colmar, Alsace-Champagne-Ardenne-Lorraine, 68000  "
"6325",79,"Le Houlme, Normandie, 76770  ",1.036864,49.510119,"Le Houlme, Normandie, 76770  "
"6326",81,"Castries, Languedoc-Roussillon-Midi-Pyrénées, 34160  ",3.985579,43.677589,"Castries, Languedoc-Roussillon-Midi-Pyrénées, 34160  "
"6327",83,"Beziers, Languedoc-Roussillon-Midi-Pyrénées, 34500  ",3.2580466,43.3366088,"Beziers, Languedoc-Roussillon-Midi-Pyrénées, 34500  "
"6328",85,"La Ciotat, 13600  ",5.605155,43.173653,"La Ciotat, 13600  "
"6329",87,"Grigny, Nord-Pas-de-Calais Picardie, 69520  ",2.067604,50.385197,"Grigny, Nord-Pas-de-Calais Picardie, 69520  "
"6330",89,"Lyon, Auvergne-Rhône-Alpes, 69006  ",4.8501975,45.7751072,"Lyon, Auvergne-Rhône-Alpes, 69006  "
"6331",91,"Dijon, Bourgogne Franche-Comté, 21000  ",5.0306872,47.3237252,"Dijon, Bourgogne Franche-Comté, 21000  "
"6332",93,"Monteux, 84170  ",4.9870491,44.0349414,"Monteux, 84170  "
"6333",95,"Valence D' Albigeois, 81340  ",2.402473,44.018673,"Valence D' Albigeois, 81340  "
"6334",97,"Albi, Languedoc-Roussillon-Midi-Pyrénées, 81000  ",2.1486413,43.9250853,"Albi, Languedoc-Roussillon-Midi-Pyrénées, 81000  "
"6335",99,"Le Muy, 83490  ",6.5890166,43.4766974,"Le Muy, 83490  "
"6336",101,"Toulon, 83200  ",5.9304039,43.1663658,"Toulon, 83200  "
"6337",103,"Corbeil Essonnes, Île-de-France, 91100 View ListingClick To Load More Results Find A Church By NameChurch name:Enter any location:Search Now Featured AdvertisersCBD Superstore > use code 'CatholicLife' -->",2.4626382,48.5975931,"Corbeil Essonnes, Île-de-France, 91100 "
"6338",5,"Villemoisson Sur Orge, Île-de-France, 91360  ",2.329818,48.659906,"Villemoisson Sur Orge, Île-de-France, 91360  "
"6339",7,"Dijon, Bourgogne Franche-Comté, 21000  ",5.0306872,47.3237252,"Dijon, Bourgogne Franche-Comté, 21000  "
"6340",9,"Courpi, 63120  ",3.538632,45.754178,"Courpi, 63120  "
"6341",11,"Joue Les Tours, Centre-Val de Loire, 37300  ",0.6630262,47.33938,"Joue Les Tours, Centre-Val de Loire, 37300  "
"6342",13,"Mulhouse, Alsace-Champagne-Ardenne-Lorraine, 68200  ",7.3245661,47.7526154,"Mulhouse, Alsace-Champagne-Ardenne-Lorraine, 68200  "
"6343",15,"La Ciotat, 13600  ",5.605155,43.173653,"La Ciotat, 13600  "
"6344",17,"La Motte Et Turriers,   ",6.168421,44.401171,"La Motte Et Turriers,   "
"6345",19,"Bleone,   ",6.279031,44.147233,"Bleone,   "
"6346",21,"Ubaye,   ",7.2074318,44.421967,"Ubaye,   "
"6347",23,"Vaire Et Var,   ",6.1217309,43.2284793,"Vaire Et Var,   "
"6348",25,"Courpiere, Auvergne-Rhône-Alpes, 63120  ",3.538632,45.754178,"Courpiere, Auvergne-Rhône-Alpes, 63120  "
"6349",27,"Brest, Brittany, 29200  ",-4.492127,48.4012202,"Brest, Brittany, 29200  "
"6350",29,"Chalus, Aquitaine-Limousin-Poitou-Charentes, 87230  ",0.979809,45.649832,"Chalus, Aquitaine-Limousin-Poitou-Charentes, 87230  "
"6351",31,"Grenoble, Auvergne-Rhône-Alpes, 38000  ",5.7165413,45.1894298,"Grenoble, Auvergne-Rhône-Alpes, 38000  "
"6352",33,"Vinay, Auvergne-Rhône-Alpes, 38470  ",5.403838,45.210492,"Vinay, Auvergne-Rhône-Alpes, 38470  "
"6353",35,"Carcassonne, Languedoc-Roussillon-Midi-Pyrénées, 11000  ",2.3517703,43.2132151,"Carcassonne, Languedoc-Roussillon-Midi-Pyrénées, 11000  "
"6354",37,"Berlaimont, Nord-Pas-de-Calais-Picardie, 59145  ",3.814142,50.202224,"Berlaimont, Nord-Pas-de-Calais-Picardie, 59145  "
"6355",39,"Carni, 59217  ",3.3640138,50.1603935,"Carni, 59217  "
"6356",41,"Saulzoir, Nord-Pas-de-Calais Picardie, 59227  ",3.44211,50.24045,"Saulzoir, Nord-Pas-de-Calais Picardie, 59227  "
"6357",43,"Blanquefort, Aquitaine-Limousin-Poitou-Charentes, 33290  ",-0.635244,44.910084,"Blanquefort, Aquitaine-Limousin-Poitou-Charentes, 33290  "
"6358",45,"Blois, 41000  ",1.3359475,47.5860921,"Blois, 41000  "
"6359",47,"Creil, Nord-Pas-de-Calais-Picardie, 60100  ",2.4858705,49.2524002,"Creil, Nord-Pas-de-Calais-Picardie, 60100  "
"6360",49,"Pau, Languedoc-Roussillon Midi-Pyrénées, 64000  ",3.2583626,43.5912356,"Pau, Languedoc-Roussillon Midi-Pyrénées, 64000  "
"6361",51,"Caen, Normandy, 14000  ",-0.3796444,49.1923387,"Caen, Normandy, 14000  "
"6362",53,"Avignon, 84000  ",4.8209596,43.9470042,"Avignon, 84000  "
"6363",55,"Bluis les Baronnies, Auvergne-Rhône-Alpes, 26170  ",5.2708313,44.2743691,"Bluis les Baronnies, Auvergne-Rhône-Alpes, 26170  "
"6364",57,"Montceau Les Mines, Bourgogne-Franche-Comté, 71300  ",4.362979,46.67413,"Montceau Les Mines, Bourgogne-Franche-Comté, 71300  "
"6365",59,"Montceau Les Mines, Bourgogne-Franche-Comté, 71300  ",4.362979,46.67413,"Montceau Les Mines, Bourgogne-Franche-Comté, 71300  "
"6366",61,"Faverges, Auvergne-Rhône-Alpes, 74210  ",6.293547,45.74702,"Faverges, Auvergne-Rhône-Alpes, 74210  "
"6367",63,"Annemasse, Auvergne-Rhône-Alpes, 74100  ",6.234158,46.193253,"Annemasse, Auvergne-Rhône-Alpes, 74100  "
"6368",65,"Angers, Pays de la Loire, 49100  ",-0.5478767,47.491878,"Angers, Pays de la Loire, 49100  "
"6369",67,"Tierce, Pays de la Loire, 49125  ",-0.468465,47.615269,"Tierce, Pays de la Loire, 49125  "
"6370",69,"Moislains, Nord-Pas-de-Calais Picardie, 80760  ",2.9698437,49.9911183,"Moislains, Nord-Pas-de-Calais Picardie, 80760  "
"6371",71,"Albi, Languedoc-Roussillon-Midi-Pyrénées, 81000  ",2.1486413,43.9250853,"Albi, Languedoc-Roussillon-Midi-Pyrénées, 81000  "
"6372",73,"Boulbon, 13150  ",4.693618,43.862716,"Boulbon, 13150  "
"6373",75,"Sambuc, 13200  ",4.706212,43.52452,"Sambuc, 13200  "
"6374",77,"Tercis, Aquitaine-Limousin-Poitou-Charentes, 40180  ",-1.109595,43.6703959,"Tercis, Aquitaine-Limousin-Poitou-Charentes, 40180  "
